lnfuture lnspot    cost
6.09672  6.09641  -0.044390
6.09695  6.09641  -0.044390
6.09684  6.09650  -0.044390
6.09695  6.09650  -0.044390
6.09661  6.09643  -0.044390
6.09672  6.09663  -0.044390
6.09650  6.09682  -0.044390
6.09639  6.09693  -0.044390
6.09661  6.09697  -0.044390
6.09616  6.09695  -0.044390
6.09571  6.09695  -0.044390
6.09560  6.09682  -0.044390
6.09537  6.09661  -0.044390
6.09560  6.09657  -0.044390
6.09515  6.09598  -0.044390
6.09537  6.09580  -0.044390
6.09583  6.09583  -0.044390
6.09583  6.09571  -0.044390
6.09583  6.09596  -0.044390
6.09560  6.09571  -0.044390
6.09560  6.09578  -0.044390
6.09537  6.09571  -0.044390
6.09560  6.09569  -0.044390
6.09549  6.09567  -0.044390
6.09515  6.09567  -0.044390
6.09583  6.09587  -0.044390
6.09583  6.09555  -0.044390
6.09605  6.09580  -0.044390
6.09672  6.09587  -0.044390
6.09627  6.09589  -0.044390
6.09627  6.09589  -0.044390
6.09661  6.09580  -0.044390
6.09672  6.09612  -0.044390
6.09650  6.09610  -0.044390
6.09650  6.09634  -0.044390
6.09684  6.09648  -0.044390
6.09695  6.09655  -0.044390
6.08927  6.09038  -0.042510
6.08848  6.09059  -0.042510
6.08905  6.09081  -0.042510
6.08893  6.09095  -0.042510
6.08905  6.09090  -0.042510
6.08939  6.09088  -0.042510
6.08961  6.09120  -0.042510
6.08973  6.09108  -0.042510
6.08961  6.09135  -0.042510
6.09018  6.09188  -0.042510
6.08995  6.09181  -0.042510
6.08961  6.09145  -0.042510
6.08973  6.09120  -0.042510
6.08995  6.09088  -0.042510
6.09029  6.09077  -0.042510
6.08995  6.09070  -0.042510
6.09063  6.09108  -0.042510
6.09086  6.09111  -0.042510
6.09108  6.09135  -0.042510
6.09086  6.09145  -0.042510
6.09086  6.09158  -0.042510
6.09040  6.09163  -0.042510
6.09108  6.09169  -0.042510
6.09063  6.09167  -0.042510
6.09040  6.09172  -0.042510
6.09040  6.09176  -0.042510
6.09018  6.09165  -0.042510
6.09040  6.09160  -0.042510
6.09007  6.09138  -0.042510
6.08995  6.09142  -0.042510
6.08995  6.09135  -0.042510
6.09040  6.09140  -0.042510
6.09029  6.09151  -0.042510
6.08995  6.09151  -0.042510
6.08995  6.09142  -0.042510
6.08984  6.09124  -0.042510
6.09018  6.09127  -0.042510
6.09018  6.09122  -0.042510
6.08995  6.09102  -0.042510
6.09074  6.09140  -0.042510
6.09052  6.09122  -0.042510
6.09074  6.09147  -0.042510
6.09018  6.09149  -0.042510
6.09052  6.09145  -0.042510
6.08973  6.09095  -0.042510
6.08984  6.09102  -0.042510
6.08984  6.09070  -0.042510
6.09040  6.09097  -0.042510
6.09052  6.09115  -0.042510
6.09029  6.09129  -0.042510
6.09018  6.09127  -0.042510
6.08995  6.09111  -0.042510
6.09007  6.09115  -0.042510
6.08973  6.09133  -0.042510
6.08950  6.09108  -0.042510
6.08916  6.09124  -0.042510
6.08882  6.09052  -0.042510
6.08882  6.09004  -0.042510
6.08939  6.09025  -0.042510
6.08927  6.09029  -0.042510
6.08927  6.09034  -0.042510
6.08973  6.09040  -0.042510
6.08950  6.09054  -0.042510
6.08939  6.09038  -0.042510
6.08961  6.09047  -0.042510
6.08893  6.09025  -0.042510
6.08905  6.09034  -0.042510
6.08893  6.09031  -0.042510
6.08916  6.09047  -0.042510
6.08893  6.09031  -0.042510
6.08916  6.09020  -0.042510
6.08905  6.09016  -0.042510
6.08939  6.09025  -0.042510
6.08950  6.09027  -0.042510
6.08973  6.09020  -0.042510
6.08916  6.09016  -0.042510
6.08836  6.09022  -0.042510
6.08859  6.09025  -0.042510
6.08882  6.09034  -0.042510
6.08814  6.09004  -0.042510
6.08814  6.08995  -0.042510
6.08859  6.08975  -0.042510
6.08814  6.08932  -0.042510
6.08791  6.08927  -0.042510
6.08746  6.08918  -0.042510
6.08757  6.08923  -0.042510
6.08780  6.08889  -0.042510
6.08746  6.08877  -0.042510
6.08746  6.08868  -0.042510
6.08723  6.08866  -0.042510
6.08655  6.08843  -0.042510
6.08541  6.08752  -0.042510
6.08564  6.08668  -0.042510
6.08587  6.08673  -0.042510
6.08541  6.08652  -0.042510
6.08564  6.08623  -0.042510
6.08564  6.08630  -0.042510
6.08564  6.08632  -0.042510
6.08518  6.08616  -0.042510
6.08496  6.08623  -0.042510
6.08450  6.08609  -0.042510
6.08439  6.08559  -0.042510
6.08450  6.08546  -0.042510
6.08507  6.08548  -0.042510
6.08461  6.08534  -0.042510
6.08404  6.08534  -0.042510
6.08496  6.08539  -0.042510
6.08541  6.08557  -0.042510
6.08530  6.08571  -0.042510
6.08609  6.08564  -0.042510
6.08518  6.08584  -0.042510
6.08587  6.08589  -0.042510
6.08621  6.08587  -0.042510
6.08655  6.08625  -0.042510
6.08655  6.08639  -0.042510
6.08587  6.08650  -0.042510
6.08541  6.08637  -0.042510
6.08575  6.08632  -0.042510
6.08518  6.08650  -0.042510
6.08564  6.08648  -0.042510
6.08507  6.08639  -0.042510
6.08530  6.08637  -0.042510
6.08461  6.08637  -0.042510
6.08450  6.08605  -0.042510
6.08496  6.08596  -0.042510
6.08473  6.08566  -0.042510
6.08518  6.08564  -0.042510
6.08564  6.08550  -0.042510
6.08598  6.08559  -0.042510
6.08643  6.08577  -0.042510
6.08632  6.08584  -0.042510
6.08598  6.08596  -0.042510
6.08587  6.08600  -0.042510
6.08564  6.08607  -0.042510
6.08575  6.08611  -0.042510
6.08609  6.08614  -0.042510
6.08587  6.08616  -0.042510
6.08598  6.08628  -0.042510
6.08609  6.08637  -0.042510
6.08564  6.08630  -0.042510
6.08507  6.08623  -0.042510
6.08530  6.08630  -0.042510
6.08530  6.08621  -0.042510
6.08518  6.08628  -0.042510
6.08496  6.08625  -0.042510
6.08530  6.08611  -0.042510
6.08518  6.08614  -0.042510
6.08564  6.08616  -0.042510
6.08564  6.08616  -0.042510
6.08541  6.08616  -0.042510
6.08541  6.08614  -0.042510
6.08541  6.08628  -0.042510
6.08507  6.08630  -0.042510
6.08530  6.08634  -0.042510
6.08552  6.08630  -0.042510
6.08552  6.08621  -0.042510
6.08541  6.08607  -0.042510
6.08530  6.08618  -0.042510
6.08552  6.08616  -0.042510
6.08530  6.08611  -0.042510
6.08518  6.08618  -0.042510
6.08530  6.08609  -0.042510
6.08518  6.08607  -0.042510
6.08507  6.08598  -0.042510
6.08507  6.08605  -0.042510
6.08518  6.08623  -0.042510
6.08518  6.08621  -0.042510
6.08530  6.08628  -0.042510
6.08518  6.08625  -0.042510
6.08530  6.08630  -0.042510
6.08530  6.08630  -0.042510
6.08541  6.08634  -0.042510
6.08564  6.08637  -0.042510
6.08552  6.08637  -0.042510
6.08564  6.08632  -0.042510
6.08564  6.08648  -0.042510
6.08564  6.08664  -0.042510
6.08564  6.08659  -0.042510
6.08564  6.08648  -0.042510
6.08575  6.08641  -0.042510
6.08587  6.08655  -0.042510
6.08609  6.08662  -0.042510
6.08564  6.08652  -0.042510
6.08621  6.08657  -0.042510
6.08621  6.08662  -0.042510
6.08621  6.08657  -0.042510
6.08598  6.08664  -0.042510
6.08609  6.08659  -0.042510
6.08621  6.08657  -0.042510
6.08632  6.08668  -0.042510
6.08655  6.08659  -0.042510
6.08609  6.08671  -0.042510
6.08609  6.08680  -0.042510
6.08598  6.08680  -0.042510
6.08575  6.08684  -0.042510
6.08587  6.08684  -0.042510
6.08587  6.08650  -0.042510
6.08564  6.08662  -0.042510
6.08552  6.08650  -0.042510
6.08609  6.08668  -0.042510
6.08621  6.08671  -0.042510
6.08609  6.08673  -0.042510
6.08609  6.08677  -0.042510
6.08552  6.08682  -0.042510
6.08552  6.08682  -0.042510
6.08530  6.08684  -0.042510
6.08587  6.08680  -0.042510
6.08575  6.08664  -0.042510
6.08587  6.08657  -0.042510
6.08621  6.08657  -0.042510
6.08609  6.08648  -0.042510
6.08564  6.08650  -0.042510
6.08564  6.08648  -0.042510
6.08598  6.08648  -0.042510
6.08609  6.08639  -0.042510
6.08632  6.08643  -0.042510
6.08655  6.08646  -0.042510
6.08632  6.08659  -0.042510
6.08677  6.08657  -0.042510
6.08677  6.08659  -0.042510
6.08666  6.08671  -0.042510
6.08700  6.08682  -0.042510
6.08723  6.08696  -0.042510
6.08712  6.08716  -0.042510
6.08746  6.08746  -0.042510
6.08723  6.08741  -0.042510
6.08734  6.08755  -0.042510
6.08746  6.08768  -0.042510
6.08734  6.08766  -0.042510
6.08734  6.08768  -0.042510
6.08734  6.08784  -0.042510
6.08746  6.08786  -0.042510
6.08746  6.08775  -0.042510
6.08780  6.08789  -0.042510
6.08768  6.08782  -0.042510
6.08734  6.08791  -0.042510
6.08768  6.08809  -0.042510
6.08768  6.08823  -0.042510
6.08712  6.08818  -0.042510
6.08814  6.08809  -0.042510
6.08825  6.08812  -0.042510
6.08780  6.08805  -0.042510
6.08791  6.08809  -0.042510
6.08768  6.08800  -0.042510
6.08814  6.08807  -0.042510
6.08791  6.08805  -0.042510
6.08723  6.08793  -0.042510
6.08757  6.08791  -0.042510
6.08768  6.08789  -0.042510
6.08734  6.08791  -0.042510
6.08746  6.08798  -0.042510
6.08757  6.08814  -0.042510
6.08746  6.08809  -0.042510
6.08757  6.08805  -0.042510
6.08746  6.08805  -0.042510
6.08757  6.08812  -0.042510
6.08768  6.08807  -0.042510
6.08791  6.08809  -0.042510
6.08746  6.08816  -0.042510
6.08746  6.08821  -0.042510
6.08757  6.08823  -0.042510
6.08746  6.08823  -0.042510
6.08723  6.08823  -0.042510
6.08746  6.08818  -0.042510
6.08780  6.08832  -0.042510
6.08802  6.08843  -0.042510
6.08802  6.08848  -0.042510
6.08791  6.08836  -0.042510
6.08768  6.08834  -0.042510
6.08836  6.08841  -0.042510
6.08848  6.08846  -0.042510
6.08836  6.08848  -0.042510
6.08859  6.08855  -0.042510
6.08848  6.08866  -0.042510
6.08836  6.08866  -0.042510
6.08836  6.08868  -0.042510
6.08848  6.08855  -0.042510
6.08859  6.08861  -0.042510
6.08905  6.08868  -0.042510
6.08961  6.08880  -0.042510
6.08950  6.08911  -0.042510
6.08984  6.08929  -0.042510
6.08984  6.08950  -0.042510
6.08927  6.08973  -0.042510
6.08950  6.08979  -0.042510
6.08916  6.08991  -0.042510
6.08939  6.08986  -0.042510
6.08905  6.08979  -0.042510
6.08916  6.08970  -0.042510
6.08927  6.08966  -0.042510
6.08905  6.08957  -0.042510
6.08882  6.08957  -0.042510
6.08905  6.08959  -0.042510
6.08905  6.08952  -0.042510
6.08848  6.08954  -0.042510
6.08848  6.08941  -0.042510
6.08836  6.08934  -0.042510
6.08791  6.08920  -0.042510
6.08791  6.08914  -0.042510
6.08780  6.08905  -0.042510
6.08802  6.08893  -0.042510
6.08814  6.08886  -0.042510
6.08848  6.08859  -0.042510
6.08836  6.08868  -0.042510
6.08836  6.08871  -0.042510
6.08859  6.08886  -0.042510
6.08814  6.08868  -0.042510
6.08836  6.08875  -0.042510
6.08882  6.08902  -0.042510
6.08882  6.08902  -0.042510
6.08905  6.08895  -0.042510
6.08859  6.08889  -0.042510
6.08882  6.08900  -0.042510
6.08859  6.08898  -0.042510
6.08802  6.08875  -0.042510
6.08836  6.08889  -0.042510
6.08825  6.08889  -0.042510
6.08791  6.08866  -0.042510
6.08780  6.08871  -0.042510
6.08768  6.08861  -0.042510
6.08746  6.08827  -0.042510
6.08700  6.08834  -0.042510
6.08677  6.08805  -0.042510
6.08723  6.08800  -0.042510
6.08723  6.08791  -0.042510
6.08723  6.08823  -0.042510
6.08723  6.08802  -0.042510
6.08746  6.08807  -0.042510
6.08723  6.08793  -0.042510
6.08700  6.08805  -0.042510
6.08666  6.08793  -0.042510
6.08677  6.08789  -0.042510
6.08496  6.08571  -0.010500
6.08541  6.08605  -0.010500
6.08461  6.08582  -0.010500
6.08496  6.08555  -0.010500
6.08473  6.08550  -0.010500
6.08484  6.08536  -0.010500
6.08484  6.08527  -0.010500
6.08484  6.08527  -0.010500
6.08450  6.08509  -0.010500
6.08439  6.08502  -0.010500
6.08427  6.08491  -0.010500
6.08450  6.08502  -0.010500
6.08393  6.08502  -0.010500
6.08382  6.08473  -0.010500
6.08439  6.08450  -0.010500
6.08416  6.08423  -0.010500
6.08450  6.08416  -0.010500
6.08450  6.08411  -0.010500
6.08404  6.08393  -0.010500
6.08439  6.08388  -0.010500
6.08325  6.08372  -0.010500
6.08313  6.08363  -0.010500
6.08267  6.08363  -0.010500
6.08245  6.08345  -0.010500
6.08267  6.08318  -0.010500
6.08290  6.08316  -0.010500
6.08290  6.08318  -0.010500
6.08245  6.08313  -0.010500
6.08245  6.08302  -0.010500
6.08245  6.08293  -0.010500
6.08176  6.08281  -0.010500
6.08211  6.08274  -0.010500
6.08256  6.08252  -0.010500
6.08313  6.08252  -0.010500
6.08313  6.08252  -0.010500
6.08325  6.08263  -0.010500
6.08359  6.08274  -0.010500
6.08382  6.08286  -0.010500
6.08336  6.08295  -0.010500
6.08382  6.08306  -0.010500
6.08325  6.08306  -0.010500
6.08267  6.08316  -0.010500
6.08279  6.08313  -0.010500
6.08313  6.08318  -0.010500
6.08290  6.08306  -0.010500
6.08290  6.08304  -0.010500
6.08290  6.08311  -0.010500
6.08325  6.08309  -0.010500
6.08290  6.08311  -0.010500
6.08382  6.08309  -0.010500
6.08359  6.08311  -0.010500
6.08370  6.08322  -0.010500
6.08393  6.08331  -0.010500
6.08382  6.08359  -0.010500
6.08359  6.08363  -0.010500
6.08313  6.08361  -0.010500
6.08347  6.08366  -0.010500
6.08404  6.08366  -0.010500
6.08427  6.08386  -0.010500
6.08450  6.08375  -0.010500
6.08427  6.08388  -0.010500
6.08450  6.08407  -0.010500
6.08484  6.08434  -0.010500
6.08427  6.08423  -0.010500
6.08416  6.08432  -0.010500
6.08393  6.08427  -0.010500
6.08382  6.08423  -0.010500
6.08427  6.08423  -0.010500
6.08450  6.08439  -0.010500
6.08461  6.08436  -0.010500
6.08507  6.08434  -0.010500
6.08496  6.08427  -0.010500
6.08461  6.08427  -0.010500
6.08518  6.08448  -0.010500
6.08496  6.08445  -0.010500
6.08530  6.08459  -0.010500
6.08496  6.08457  -0.010500
6.08552  6.08486  -0.010500
6.08552  6.08477  -0.010500
6.08496  6.08491  -0.010500
6.08496  6.08509  -0.010500
6.08496  6.08521  -0.010500
6.08450  6.08509  -0.010500
6.08450  6.08509  -0.010500
6.08427  6.08507  -0.010500
6.08439  6.08507  -0.010500
6.08416  6.08505  -0.010500
6.08427  6.08502  -0.010500
6.08416  6.08500  -0.010500
6.08427  6.08500  -0.010500
6.08427  6.08486  -0.010500
6.08439  6.08486  -0.010500
6.08427  6.08480  -0.010500
6.08439  6.08480  -0.010500
6.08416  6.08477  -0.010500
6.08416  6.08489  -0.010500
6.08427  6.08486  -0.010500
6.08416  6.08491  -0.010500
6.08427  6.08502  -0.010500
6.08416  6.08511  -0.010500
6.08439  6.08498  -0.010500
6.08439  6.08480  -0.010500
6.08450  6.08484  -0.010500
6.08484  6.08491  -0.010500
6.08473  6.08498  -0.010500
6.08496  6.08491  -0.010500
6.08484  6.08496  -0.010500
6.08530  6.08518  -0.010500
6.08541  6.08514  -0.010500
6.08552  6.08509  -0.010500
6.08530  6.08516  -0.010500
6.08541  6.08523  -0.010500
6.08552  6.08530  -0.010500
6.08552  6.08543  -0.010500
6.08541  6.08536  -0.010500
6.08530  6.08543  -0.010500
6.08552  6.08534  -0.010500
6.08564  6.08557  -0.010500
6.08552  6.08564  -0.010500
6.08564  6.08573  -0.010500
6.08564  6.08571  -0.010500
6.08552  6.08577  -0.010500
6.08598  6.08587  -0.010500
6.08564  6.08598  -0.010500
6.08552  6.08591  -0.010500
6.08552  6.08602  -0.010500
6.08564  6.08621  -0.010500
6.08564  6.08614  -0.010500
6.08541  6.08605  -0.010500
6.08541  6.08614  -0.010500
6.08530  6.08598  -0.010500
6.08518  6.08591  -0.010500
6.08530  6.08584  -0.010500
6.08530  6.08587  -0.010500
6.08541  6.08564  -0.010500
6.08530  6.08582  -0.010500
6.08541  6.08564  -0.010500
6.08541  6.08573  -0.010500
6.08530  6.08584  -0.010500
6.08530  6.08573  -0.010500
6.08552  6.08582  -0.010500
6.08541  6.08587  -0.010500
6.08530  6.08580  -0.010500
6.08552  6.08593  -0.010500
6.08564  6.08591  -0.010500
6.08564  6.08600  -0.010500
6.08564  6.08596  -0.010500
6.08552  6.08600  -0.010500
6.08541  6.08593  -0.010500
6.08541  6.08582  -0.010500
6.08530  6.08587  -0.010500
6.08530  6.08593  -0.010500
6.08507  6.08591  -0.010500
6.08518  6.08596  -0.010500
6.08496  6.08591  -0.010500
6.08507  6.08582  -0.010500
6.08507  6.08587  -0.010500
6.08530  6.08591  -0.010500
6.08518  6.08577  -0.010500
6.08552  6.08589  -0.010500
6.08564  6.08598  -0.010500
6.08564  6.08584  -0.010500
6.08564  6.08596  -0.010500
6.08541  6.08593  -0.010500
6.08564  6.08598  -0.010500
6.08541  6.08596  -0.010500
6.08575  6.08593  -0.010500
6.08564  6.08589  -0.010500
6.08564  6.08580  -0.010500
6.08564  6.08580  -0.010500
6.08518  6.08559  -0.010500
6.08541  6.08568  -0.010500
6.08530  6.08571  -0.010500
6.08541  6.08571  -0.010500
6.08530  6.08555  -0.010500
6.08518  6.08557  -0.010500
6.08518  6.08571  -0.010500
6.08518  6.08559  -0.010500
6.08507  6.08573  -0.010500
6.08507  6.08571  -0.010500
6.08518  6.08575  -0.010500
6.08507  6.08566  -0.010500
6.08518  6.08582  -0.010500
6.08541  6.08582  -0.010500
6.08541  6.08575  -0.010500
6.08564  6.08568  -0.010500
6.08541  6.08559  -0.010500
6.08518  6.08562  -0.010500
6.08541  6.08566  -0.010500
6.08541  6.08573  -0.010500
6.08552  6.08571  -0.010500
6.08507  6.08555  -0.010500
6.08507  6.08564  -0.010500
6.08530  6.08557  -0.010500
6.08496  6.08548  -0.010500
6.08496  6.08539  -0.010500
6.08484  6.08552  -0.010500
6.08473  6.08552  -0.010500
6.08484  6.08557  -0.010500
6.08461  6.08546  -0.010500
6.08461  6.08541  -0.010500
6.08473  6.08532  -0.010500
6.08450  6.08539  -0.010500
6.08439  6.08534  -0.010500
6.08450  6.08525  -0.010500
6.08461  6.08539  -0.010500
6.08450  6.08507  -0.010500
6.08450  6.08518  -0.010500
6.08439  6.08514  -0.010500
6.08427  6.08491  -0.010500
6.08439  6.08473  -0.010500
6.08427  6.08475  -0.010500
6.08439  6.08473  -0.010500
6.08473  6.08489  -0.010500
6.08461  6.08489  -0.010500
6.08450  6.08473  -0.010500
6.08473  6.08475  -0.010500
6.08473  6.08470  -0.010500
6.08484  6.08468  -0.010500
6.08507  6.08473  -0.010500
6.08541  6.08480  -0.010500
6.08564  6.08477  -0.010500
6.08609  6.08482  -0.010500
6.08655  6.08491  -0.010500
6.08677  6.08543  -0.010500
6.08700  6.08609  -0.010500
6.08643  6.08630  -0.010500
6.08643  6.08637  -0.010500
6.08621  6.08628  -0.010500
6.08632  6.08625  -0.010500
6.08632  6.08628  -0.010500
6.08632  6.08618  -0.010500
6.08632  6.08623  -0.010500
6.08643  6.08625  -0.010500
6.08655  6.08634  -0.010500
6.08587  6.08614  -0.010500
6.08621  6.08550  -0.010500
6.08609  6.08568  -0.010500
6.08598  6.08557  -0.010500
6.08587  6.08562  -0.010500
6.08587  6.08559  -0.010500
6.08541  6.08566  -0.010500
6.08575  6.08543  -0.010500
6.08564  6.08541  -0.010500
6.08575  6.08536  -0.010500
6.08575  6.08548  -0.010500
6.08530  6.08518  -0.010500
6.08541  6.08509  -0.010500
6.08564  6.08514  -0.010500
6.08598  6.08514  -0.010500
6.08621  6.08521  -0.010500
6.08598  6.08523  -0.010500
6.08575  6.08530  -0.010500
6.08609  6.08541  -0.010500
6.08587  6.08552  -0.010500
6.08598  6.08530  -0.010500
6.08632  6.08548  -0.010500
6.08632  6.08562  -0.010500
6.08632  6.08566  -0.010500
6.08632  6.08573  -0.010500
6.08677  6.08587  -0.010500
6.08632  6.08591  -0.010500
6.08587  6.08596  -0.010500
6.08564  6.08596  -0.010500
6.08587  6.08577  -0.010500
6.08609  6.08587  -0.010500
6.08575  6.08577  -0.010500
6.08575  6.08575  -0.010500
6.08564  6.08566  -0.010500
6.08541  6.08562  -0.010500
6.08564  6.08557  -0.010500
6.08575  6.08559  -0.010500
6.08598  6.08566  -0.010500
6.08598  6.08584  -0.010500
6.08564  6.08582  -0.010500
6.08541  6.08577  -0.010500
6.08541  6.08568  -0.010500
6.08530  6.08562  -0.010500
6.08575  6.08566  -0.010500
6.08587  6.08573  -0.010500
6.08530  6.08580  -0.010500
6.08518  6.08548  -0.010500
6.08541  6.08571  -0.010500
6.08552  6.08573  -0.010500
6.08564  6.08562  -0.010500
6.08587  6.08575  -0.010500
6.08575  6.08557  -0.010500
6.08575  6.08557  -0.010500
6.08575  6.08550  -0.010500
6.08564  6.08550  -0.010500
6.08541  6.08559  -0.010500
6.08541  6.08566  -0.010500
6.08473  6.08552  -0.010500
6.08450  6.08543  -0.010500
6.08450  6.08532  -0.010500
6.08439  6.08516  -0.010500
6.08359  6.08493  -0.010500
6.08370  6.08482  -0.010500
6.08382  6.08416  -0.010500
6.08427  6.08425  -0.010500
6.08450  6.08414  -0.010500
6.08473  6.08409  -0.010500
6.08461  6.08427  -0.010500
6.08404  6.08418  -0.010500
6.08404  6.08423  -0.010500
6.08473  6.08439  -0.010500
6.08416  6.08486  -0.010500
6.08393  6.08459  -0.010500
6.08427  6.08452  -0.010500
6.08427  6.08464  -0.010500
6.08416  6.08450  -0.010500
6.08427  6.08475  -0.010500
6.08439  6.08457  -0.010500
6.08461  6.08482  -0.010500
6.08450  6.08477  -0.010500
6.08439  6.08470  -0.010500
6.08450  6.08464  -0.010500
6.08439  6.08461  -0.010500
6.08450  6.08445  -0.010500
6.08439  6.08468  -0.010500
6.08416  6.08461  -0.010500
6.08404  6.08473  -0.010500
6.08427  6.08461  -0.010500
6.08404  6.08445  -0.010500
6.08404  6.08441  -0.010500
6.08382  6.08441  -0.010500
6.08359  6.08425  -0.010500
6.08347  6.08404  -0.010500
6.08347  6.08397  -0.010500
6.08359  6.08407  -0.010500
6.08359  6.08400  -0.010500
6.08382  6.08388  -0.010500
6.08427  6.08382  -0.010500
6.08450  6.08393  -0.010500
6.08473  6.08386  -0.010500
6.08518  6.08393  -0.010500
6.08473  6.08404  -0.010500
6.08496  6.08409  -0.010500
6.08484  6.08407  -0.010500
6.08461  6.08423  -0.010500
6.08439  6.08414  -0.010500
6.08450  6.08414  -0.010500
6.08484  6.08423  -0.010500
6.08473  6.08423  -0.010500
6.08473  6.08432  -0.010500
6.08473  6.08423  -0.010500
6.08484  6.08425  -0.010500
6.08655  6.08689   0.005841
6.08655  6.08673   0.005841
6.08609  6.08696   0.005841
6.08632  6.08698   0.005841
6.08609  6.08687   0.005841
6.08655  6.08700   0.005841
6.08723  6.08712   0.005841
6.08712  6.08723   0.005841
6.08712  6.08728   0.005841
6.08677  6.08743   0.005841
6.08655  6.08750   0.005841
6.08643  6.08750   0.005841
6.08643  6.08755   0.005841
6.08598  6.08728   0.005841
6.08609  6.08734   0.005841
6.08598  6.08712   0.005841
6.08609  6.08682   0.005841
6.08575  6.08673   0.005841
