hour min second price      volume
 10 21 21    40.8100      300
 10 21 21    40.8100      100
 10 21 21    40.8100      100
 10 21 21    40.8050      300
 10 21 21    40.7900      200
 10 21 21    40.7900      100
 10 21 21    40.7700      100
 10 21 21    40.7900      100
 10 21 21    40.7900      100
 10 21 21    40.7900      100
 10 21 21    40.7925      100
 10 21 22    40.7600      200
 10 21 22    40.7700      100
 10 21 22    40.7900      100
 10 21 22    40.7800      100
 10 21 22    40.7900      800
 10 21 22    40.7900      100
 10 21 22    40.7600      200
 10 21 22    40.7500      400
 10 21 22    40.7600      300
 10 21 22    40.7700      100
 10 21 22    40.7700      100
 10 21 22    40.7600      100
 10 21 22    40.7500      900
 10 21 22    40.7600      100
 10 21 23    40.7600      100
 10 21 25    40.7600      100
 10 21 25    40.7600      100
 10 21 25    40.7500      100
 10 21 25    40.7500      300
 10 21 26    40.7600      300
 10 21 26    40.7600      300
 10 21 26    40.7600      300
 10 21 26    40.7600      600
 10 21 26    40.7600      200
 10 21 26    40.7600      200
 10 21 26    40.7600      400
 10 21 26    40.7600      100
 10 21 26    40.7600      100
 10 21 27    40.7600      100
 10 21 27    40.7600      100
 10 21 27    40.7600      200
 10 21 27    40.7600      100
 10 21 27    40.7600      100
 10 21 27    40.7600      800
 10 21 27    40.7600      100
 10 21 27    40.7600      100
 10 21 27    40.7600      300
 10 21 28    40.7600      100
 10 21 28    40.7600      100
 10 21 28    40.7500      100
 10 21 32    40.7500      100
 10 21 33    40.7500      100
 10 21 33    40.7500      100
 10 21 35    40.7400      100
 10 21 36    40.7400      100
 10 21 36    40.7400      200
 10 21 36    40.7500      100
 10 21 36    40.7400      300
 10 21 36    40.7400      200
 10 21 37    40.7600      100
 10 21 38    40.7700      100
 10 21 39    40.7700      600
 10 21 39    40.7700     4400
 10 21 40    40.7800      100
 10 21 40    40.8000      100
 10 21 41    40.8100      100
 10 21 41    40.8000      100
 10 21 42    40.7900      200
 10 21 43    40.7950      300
 10 21 43    40.7950      100
 10 21 43    40.7950      400
 10 21 43    40.7900      100
 10 21 43    40.7900      100
 10 21 43    40.7900      100
 10 21 43    40.7912      125
 10 21 45    40.8100      100
 10 21 47    40.8302      100
 10 21 48    40.8400      200
 10 21 48    40.8300      100
 10 21 48    40.8300      100
 10 21 48    40.8300      100
 10 21 48    40.8300      100
 10 21 48    40.8100      100
 10 21 48    40.8300      100
 10 21 48    40.8300      100
 10 21 52    40.8400      100
 10 21 52    40.8500      200
 10 21 53    40.8500      100
 10 21 53    40.8500      100
 10 21 53    40.8600      100
 10 21 53    40.8500      100
 10 21 54    40.8700      100
 10 21 54    40.8700      150
 10 21 54    40.8800      100
 10 21 54    40.8700      100
 10 21 54    40.8700      100
 10 21 54    40.8700      100
 10 21 54    40.8700      100
 10 21 55    40.8800      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8600      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      200
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8400      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8700      100
 10 21 57    40.8500      100
 10 21 57    40.8600      400
 10 21 57    40.8500      500
 10 21 57    40.8400      300
 10 21 57    40.8400      100
 10 21 57    40.8400      100
 10 21 57    40.8400      100
 10 21 57    40.8400      100
 10 21 57    40.8400      100
 10 21 57    40.8400      100
 10 21 57    40.8400      100
 10 21 57    40.8400     1200
 10 21 57    40.8400      100
 10 21 57    40.8400      100
 10 21 58    40.8500      100
 10 21 58    40.8700      100
 10 21 58    40.8500      300
 10 21 58    40.8400      700
 10 21 59    40.8600      100
 10 22 00    40.8700      100
 10 22 00    40.8800      100
 10 22 00    40.8800      100
 10 22 01    40.8800      100
 10 22 01    40.8900      100
 10 22 01    40.8800      100
 10 22 03    40.8700      100
 10 22 04    40.8700      100
 10 22 04    40.8700      100
 10 22 07    40.8500      100
 10 22 09    40.8600      100
 10 22 11    40.8500      100
 10 22 12    40.8500      300
 10 22 15    40.8700      100
 10 22 16    40.8800      100
 10 22 20    40.8800      100
 10 22 26    40.8800      100
 10 22 28    40.8800      100
 10 22 28    40.8900      100
 10 22 37    40.8900      100
 10 22 41    40.8900      100
 10 22 41    40.8900      100
 10 22 42    40.9000     1000
 10 22 42    40.9000      100
 10 22 42    40.9000      100
 10 22 42    40.9000      100
 10 22 42    40.9000      100
 10 22 43    40.9000      100
 10 22 47    40.9000     3050
 10 22 47    40.9000      188
 10 22 47    40.9000      100
 10 22 47    40.9000      200
 10 22 47    40.9000      100
 10 22 48    40.9000      100
 10 22 48    40.9000     6200
 10 22 48    40.9400      100
 10 22 49    40.9500      100
 10 22 49    40.9500      100
 10 22 49    40.9400      100
 10 22 49    40.9500      400
 10 22 49    40.9500      100
 10 22 49    40.9500      300
 10 22 50    40.9700      100
 10 22 50    40.9800      100
 10 22 50    40.9700      100
 10 22 53    40.9500      100
 10 22 53    40.9500      200
 10 22 53    40.9400      100
 10 22 53    40.9500      100
 10 22 53    40.9400      100
 10 22 53    40.9400      100
 10 22 54    40.9400      100
 10 22 54    40.9400      100
 10 22 54    40.9400      100
 10 22 59    40.9600      100
 10 22 59    40.9600      100
 10 22 59    40.9600      100
 10 23 04    40.9800      100
 10 23 04    40.9800      100
 10 23 04    40.9800      100
 10 23 07    40.9864      200
 10 23 07    40.9900      100
 10 23 09    41.0000      150
 10 23 09    41.0000      500
 10 23 10    41.0000      100
 10 23 11    41.0100      100
 10 23 12    41.0300      100
 10 23 12    41.0300      100
 10 23 14    41.0500      100
 10 23 14    41.0500      100
 10 23 14    41.0600      100
 10 23 14    41.0600      200
 10 23 14    41.0600      100
 10 23 14    41.0700      100
 10 23 14    41.0700      100
 10 23 15    41.0600      200
 10 23 15    41.0600      100
 10 23 15    41.0600      100
 10 23 15    41.0600      100
 10 23 15    41.0600      100
 10 23 19    41.0800      100
 10 23 19    41.0800      100
 10 23 19    41.0800      100
 10 23 19    41.0800      100
 10 23 19    41.0800      100
 10 23 22    41.0740      100
 10 23 23    41.0400      200
 10 23 23    41.0400      200
 10 23 24    41.0400      100
 10 23 24    41.0400      100
 10 23 24    41.0500      100
 10 23 24    41.0500      100
 10 23 24    41.0600      100
 10 23 25    41.0700      100
 10 23 26    41.0800      100
 10 23 30    41.0800      100
 10 23 32    41.0700      100
 10 23 32    41.0700      100
 10 23 32    41.0600      100
 10 23 32    41.0600      100
 10 23 32    41.0600      200
 10 23 34    41.0700      100
 10 23 34    41.0700      100
 10 23 35    41.0610     1000
 10 23 39    41.0800      100
 10 23 39    41.0800      100
 10 23 39    41.0800      100
 10 23 39    41.0800      100
 10 23 39    41.0800      100
 10 23 39    41.0800      100
 10 23 39    41.0700      100
 10 23 41    41.0900      900
 10 23 42    41.1000      100
 10 23 42    41.0800      100
 10 23 42    41.1000      900
 10 23 43    41.0900      100
 10 23 43    41.0800      100
 10 23 43    41.0800      100
 10 23 44    41.1000      400
 10 23 44    41.1000      100
 10 23 44    41.1000     1000
 10 23 45    41.0900      100
 10 23 47    41.1100      100
 10 23 48    41.1100      100
 10 23 48    41.1100      200
 10 23 48    41.1100      400
 10 23 48    41.1200      100
 10 23 48    41.1300      100
 10 23 48    41.1000      100
 10 23 48    41.1000      100
 10 23 48    41.1100      100
 10 23 49    41.1150      100
 10 23 50    41.1100      100
 10 23 50    41.1200      100
 10 23 51    41.1300      100
 10 23 51    41.1300      100
 10 23 51    41.1300      300
 10 23 51    41.1200      100
 10 23 51    41.1200      100
 10 23 51    41.1200      100
 10 23 52    41.1030      448
 10 23 53    41.1000      100
 10 23 53    41.1000      100
 10 23 53    41.1000      100
 10 23 53    41.1000      100
 10 23 53    41.1050      600
 10 23 53    41.0700      100
 10 23 53    41.1000      100
 10 23 53    41.1050      200
 10 23 53    41.1000      200
 10 23 53    41.1000      200
 10 23 53    41.1000      100
 10 23 54    41.0500      100
 10 23 54    41.1000      100
 10 23 54    41.1000      100
 10 23 58    41.1200      300
 10 23 59    41.1300      400
 10 23 59    41.1300      100
 10 24 00    41.1300      100
 10 24 00    41.1300      100
 10 24 01    41.1200      100
 10 24 02    41.1300      100
 10 24 02    41.1500      100
 10 24 02    41.1500      100
 10 24 02    41.1300      100
 10 24 02    41.1500      100
 10 24 02    41.1500      100
 10 24 02    41.1300      100
 10 24 02    41.1500      100
 10 24 02    41.1500      100
 10 24 02    41.1500      100
 10 24 04    41.1460      125
 10 24 07    41.1499      100
 10 24 08    41.1400      100
 10 24 09    41.1400      100
 10 24 09    41.1400      100
 10 24 17    41.1300      300
 10 24 19    41.1300      100
 10 24 19    41.1300      100
 10 24 19    41.1300      100
 10 24 19    41.1200      100
 10 24 19    41.1200      100
 10 24 19    41.1300      100
 10 24 23    41.1300      100
 10 24 23    41.1300      100
 10 24 24    41.1300      100
 10 24 25    41.1300      100
 10 24 25    41.1300      100
 10 24 26    41.1200      100
 10 24 26    41.1300      100
 10 24 26    41.1300      100
 10 24 26    41.1350      200
 10 24 26    41.1300      100
 10 24 27    41.1300      100
 10 24 27    41.1300      100
 10 24 28    41.1200      100
 10 24 29    41.1400      100
 10 24 29    41.1400      100
 10 24 30    41.1300      100
 10 24 30    41.1400      200
 10 24 30    41.1400      700
 10 24 31    41.1500      400
 10 24 32    41.1450      200
 10 24 32    41.1300      100
 10 24 32    41.1300      100
 10 24 32    41.1300      100
 10 24 32    41.1300      100
 10 24 32    41.1400      100
 10 24 32    41.1300      200
 10 24 32    41.1450      200
 10 24 32    41.1450      400
 10 24 32    41.1350      200
 10 24 33    41.1300      100
 10 24 36    41.1400      200
 10 24 36    41.1400      200
 10 24 36    41.1400      200
 10 24 36    41.1400      100
 10 24 36    41.1400      100
 10 24 36    41.1400      900
 10 24 36    41.1400      300
 10 24 37    41.1300      100
 10 24 37    41.1300      100
 10 24 37    41.1300      100
 10 24 38    41.1200      100
 10 24 38    41.1100      100
 10 24 38    41.1100      230
 10 24 38    41.1000      100
 10 24 38    41.1000      100
 10 24 39    41.0900      100
 10 24 40    41.0900      100
 10 24 42    41.1100      100
 10 24 42    41.1100      100
 10 24 44    41.1000      100
 10 24 44    41.1000      100
 10 24 44    41.1000      100
 10 24 44    41.1000      100
 10 24 44    41.1000      100
 10 24 44    41.1100      400
 10 24 44    41.1150      200
 10 24 44    41.1000      100
 10 24 44    41.1000      100
 10 24 44    41.1000      100
 10 24 44    41.1000      100
 10 24 44    41.1100      100
 10 24 44    41.1000      100
 10 24 46    41.1000      100
 10 24 46    41.1000      100
 10 24 46    41.1000      100
 10 24 46    41.1100      100
 10 24 46    41.1100      400
 10 24 48    41.0900      100
 10 24 48    41.1100      100
 10 24 56    41.1100      100
 10 24 56    41.1100      200
 10 24 57    41.1200      150
 10 24 57    41.1100      100
 10 24 58    41.1300      100
 10 24 58    41.1300      100
 10 24 59    41.1100      100
 10 25 00    41.1100      100
 10 25 00    41.1100      300
 10 25 01    41.1100      100
 10 25 01    41.1100      100
 10 25 01    41.1000      100
 10 25 03    41.0900      100
 10 25 04    41.0700      100
 10 25 04    41.0700      100
 10 25 04    41.0700      100
 10 25 05    41.1000      400
 10 25 05    41.1000      500
 10 25 05    41.0800      100
 10 25 05    41.0800      100
 10 25 05    41.0900      500
 10 25 05    41.0900      400
 10 25 05    41.0900      100
 10 25 05    41.0900      100
 10 25 05    41.0900      100
 10 25 05    41.1050      200
 10 25 05    41.0700      100
 10 25 05    41.0700      100
 10 25 05    41.0700      100
 10 25 05    41.0700      100
 10 25 05    41.0600      100
 10 25 09    41.0800      100
 10 25 10    41.0800      400
 10 25 10    41.0800      200
 10 25 11    41.0800      100
 10 25 11    41.0800      200
 10 25 12    41.0800      100
 10 25 12    41.0900      100
 10 25 13    41.1000      100
 10 25 13    41.0800      100
 10 25 13    41.0800      100
 10 25 13    41.0800      100
 10 25 13    41.0800      100
 10 25 15    41.1000      200
 10 25 15    41.1100      200
 10 25 15    41.1200      100
 10 25 15    41.1200      100
 10 25 15    41.1000      100
 10 25 15    41.1000      100
 10 25 15    41.1000      100
 10 25 15    41.1000      200
 10 25 15    41.1100      400
 10 25 15    41.1100      300
 10 25 15    41.1300      200
 10 25 15    41.1000      100
 10 25 15    41.1000      100
 10 25 15    41.1000      100
 10 25 15    41.1000      100
 10 25 15    41.1000      100
 10 25 17    41.1100      100
 10 25 21    41.0803      100
 10 25 22    41.0950      100
 10 25 23    41.1100     1000
 10 25 24    41.0950      200
 10 25 25    41.0800      100
 10 25 25    41.0800      100
 10 25 30    41.0850      200
 10 25 30    41.0800      100
 10 25 30    41.0600      100
 10 25 30    41.0600      200
 10 25 30    41.0600      100
 10 25 30    41.0600      100
 10 25 30    41.0600      100
 10 25 31    41.0600      300
 10 25 32    41.0800      300
 10 25 32    41.1000      100
 10 25 32    41.1000      100
 10 25 32    41.1000      200
 10 25 33    41.1000      200
 10 25 33    41.0900      100
 10 25 34    41.0700      200
 10 25 34    41.0700      100
 10 25 34    41.0800      100
 10 25 34    41.0700      100
 10 25 36    41.0700      100
 10 25 37    41.0900      200
 10 25 37    41.0700      100
 10 25 37    41.0700      100
 10 25 37    41.0700      100
 10 25 38    41.0700      100
 10 25 38    41.0700      100
 10 25 43    41.1100      100
 10 25 43    41.1100      200
 10 25 46    41.1000      100
 10 25 46    41.1000      100
 10 25 46    41.1000      400
 10 25 46    41.1000      100
 10 25 46    41.1100      100
 10 25 48    41.1000      400
 10 25 53    41.1000      500
 10 25 53    41.1000      100
 10 25 53    41.1000      100
 10 25 53    41.1000      300
 10 25 53    41.1000      100
 10 25 53    41.1000      100
 10 25 53    41.1000      100
 10 25 53    41.1000      100
 10 25 53    41.1000      100
 10 25 54    41.1000      200
 10 26 02    41.0800      100
