hour min second price   volume
10 30 24    40.7100       100
10 30 24    40.7100       100
10 30 24    40.7100       100
10 30 24    40.7100       800
10 30 24    40.7100       100
10 30 24    40.7200       100
10 30 24    40.7100       100
10 30 24    40.7300       100
10 30 24    40.7300       100
10 30 24    40.7000       100
10 30 24    40.7400       100
10 30 24    40.7400       100
10 30 24    40.7100       800
10 30 24    40.7100       200
10 30 24    40.7100       200
10 30 24    40.7100       100
10 30 24    40.7100       100
10 30 24    40.7100       100
10 30 24    40.6900       100
10 30 24    40.7100       100
10 30 24    40.7100       100
10 30 24    40.7100       100
10 30 24    40.7100       100
10 30 24    40.7100       400
10 30 24    40.7100       400
10 30 24    40.7100       100
10 30 24    40.7100       200
10 30 26    40.7100       100
10 30 26    40.6900       100
10 30 28    40.7100       100
10 30 28    40.7100       100
10 30 30    40.7000       100
10 30 30    40.7000       100
10 30 31    40.7000       100
10 30 31    40.7000       100
10 30 31    40.7000       100
10 30 31    40.7000       100
10 30 31    40.6900       400
10 30 31    40.6800       100
10 30 31    40.6900       100
10 30 31    40.6800       100
10 30 31    40.6800       100
10 30 32    40.6800       100
10 30 32    40.6800       100
10 30 32    40.6800       100
10 30 32    40.6800       100
10 30 32    40.6900       100
10 30 32    40.6700       300
10 30 32    40.6700       100
10 30 33    40.6800       100
10 30 33    40.6900       200
10 30 33    40.6800       200
10 30 33    40.6700       100
10 30 33    40.6700       100
10 30 33    40.6700       100
10 30 34    40.6800       100
10 30 35    40.6900       100
10 30 35    40.6900       600
10 30 36    40.6900       100
10 30 36    40.6825       200
10 30 36    40.6900       100
10 30 36    40.6900       100
10 30 36    40.6900       100
10 30 36    40.6900       100
10 30 36    40.6900       100
10 30 36    40.6900       100
10 30 36    40.6900       200
10 30 37    40.6900       400
10 30 37    40.6900       100
10 30 43    40.7100       100
10 30 43    40.7100       100
10 30 43    40.7100       100
10 30 44    40.7100       100
10 30 44    40.7200       100
10 30 44    40.7200       100
10 30 46    40.7200       200
10 30 47    40.7100       100
10 30 47    40.7200       100
10 30 49    40.7100       100
10 30 49    40.7100       100
10 30 50    40.7100       100
10 30 52    40.7200       100
10 30 53    40.7200       100
10 30 55    40.7200       100
10 30 55    40.7100       300
10 30 55    40.7100       100
10 30 55    40.7100       100
10 30 56    40.7400       100
10 30 56    40.7400       100
10 30 57    40.7400       100
10 30 58    40.7500       100
10 30 59    40.7200       300
10 30 59    40.7100       100
10 30 59    40.7100       100
10 30 59    40.7100       100
10 30 59    40.7100       100
10 30 59    40.7200       100
10 30 59    40.7100       100
10 30 59    40.7100       100
10 30 59    40.7000       900
10 30 59    40.6900       300
10 30 59    40.6800       200
10 30 59    40.7200       100
10 30 59    40.7100       100
10 31 01    40.7100       100
10 31 01    40.7100       100
10 31 01    40.7100       100
10 31 01    40.7100       100
10 31 01    40.7100       100
10 31 01    40.7100       100
10 31 01    40.7100       100
10 31 02    40.7000       100
10 31 02    40.7000       100
10 31 03    40.7120       150
10 31 03    40.7200       100
10 31 04    40.7300       100
10 31 04    40.7200       100
10 31 04    40.7300       100
10 31 04    40.7300       100
10 31 04    40.7200       100
10 31 04    40.7100       100
10 31 04    40.7200       100
10 31 04    40.7300       200
10 31 04    40.7400       200
10 31 04    40.7300       100
10 31 04    40.7300       100
10 31 04    40.7400       100
10 31 04    40.7400       100
10 31 04    40.7100       100
10 31 04    40.7400       100
10 31 06    40.7600       200
10 31 06    40.7600       100
10 31 08    40.7600       100
10 31 08    40.7600       300
10 31 08    40.7500       100
10 31 09    40.7716       500
10 31 11    40.7700       100
10 31 13    40.7900       100
10 31 14    40.7700       100
10 31 14    40.7700       100
10 31 14    40.7700       100
10 31 14    40.7700       100
10 31 16    40.7900       100
10 31 17    40.7900       200
10 31 18    40.7900       100
10 31 19    40.8000       100
10 31 19    40.8100       100
10 31 19    40.8100       100
10 31 20    40.8100       100
10 31 20    40.8100       100
10 31 21    40.7800       100
10 31 21    40.8000       100
10 31 21    40.7800       200
10 31 22    40.7800       100
10 31 22    40.7800       100
10 31 22    40.7900       100
10 31 23    40.7900       100
10 31 23    40.7800       100
10 31 24    40.7800       100
10 31 24    40.7800       100
10 31 25    40.7600       100
10 31 29    40.7700      1000
10 31 29    40.7500       100
10 31 29    40.7900       100
10 31 36    40.7900       900
10 31 36    40.7900       100
10 31 37    40.7900       100
10 31 47    40.7600       100
10 31 48    40.7600       200
10 31 49    40.7900       100
10 31 49    40.7900       100
10 31 49    40.7700       100
10 31 54    40.7900       600
10 31 54    40.7900       200
10 31 54    40.7900       200
10 31 54    40.7900       100
10 31 54    40.7900       100
10 31 54    40.7900       100
10 31 54    40.7900       200
10 31 55    40.7900       100
10 31 56    40.7900       100
10 31 56    40.7900       100
10 31 57    40.7800       100
10 31 57    40.7800       100
10 31 57    40.7800       100
10 31 57    40.7700       100
10 31 58    40.7900       100
10 31 58    40.7900       100
10 31 58    40.8000       800
10 31 59    40.7982       125
10 31 59    40.7900       100
10 32 03    40.7700       200
10 32 03    40.7900       100
10 32 03    40.7900       100
10 32 06    40.7750       100
10 32 06    40.7800       100
10 32 06    40.7800       100
10 32 10    40.8000       100
10 32 10    40.8000       100
10 32 13    40.7800       100
10 32 13    40.8000       100
10 32 14    40.8000       100
10 32 14    40.8100       100
10 32 14    40.8100       100
10 32 14    40.8000       100
10 32 14    40.8000      6200
10 32 14    40.8000       100
10 32 14    40.8100       100
10 32 14    40.8100       400
10 32 14    40.8100       100
10 32 14    40.8100       100
10 32 14    40.8100       100
10 32 14    40.8300       100
10 32 14    40.8100       300
10 32 15    40.8200       100
10 32 15    40.8200       100
10 32 15    40.8200       100
10 32 15    40.8300       100
10 32 15    40.8200       100
10 32 15    40.8300       100
10 32 15    40.8300       100
10 32 15    40.8400       100
10 32 15    40.8400       100
10 32 16    40.8500       100
10 32 16    40.8500       100
10 32 17    40.8600       100
10 32 18    40.8600       100
10 32 18    40.8600       100
10 32 18    40.8700       200
10 32 18    40.8700       100
10 32 19    40.8700       100
10 32 19    40.8700       100
10 32 22    40.8500       100
10 32 22    40.8500       100
10 32 22    40.8500       100
10 32 22    40.8500       300
10 32 22    40.8300       100
10 32 22    40.8300       100
10 32 22    40.8300       100
10 32 22    40.8300       100
10 32 22    40.8300       100
10 32 23    40.8100       100
10 32 23    40.8300       100
10 32 23    40.8300       100
10 32 23    40.8300       100
10 32 25    40.8300       100
10 32 25    40.8300       100
10 32 27    40.8300       100
10 32 27    40.8300       100
10 32 27    40.8300       100
10 32 27    40.8300       100
10 32 27    40.0683      3586
10 32 28    40.8300       200
10 32 30    40.8500       300
10 32 30    40.8500       200
10 32 30    40.8500       200
10 32 31    40.8500       100
10 32 31    40.8500       200
10 32 31    40.8500       100
10 32 35    40.8300       100
10 32 35    40.8300       100
10 32 40    40.8200       700
10 32 40    40.8300       100
10 32 40    40.8300       100
10 32 40    40.8200       100
10 32 40    40.8300       100
10 32 40    40.8200       100
10 32 40    40.8200       100
10 32 41    40.8300       100
10 32 41    40.8000       200
10 32 44    40.8200       100
10 32 44    40.8200       100
10 32 44    40.8200       200
10 32 44    40.8300       100
10 32 46    40.8400       100
10 32 46    40.8400       100
10 32 50    40.8300       100
10 32 51    40.8400       100
10 32 51    40.8480       200
10 32 51    40.8300       300
10 32 52    40.8300       100
10 32 52    40.8478       500
10 32 55    40.8500       300
10 32 56    40.8400       100
10 32 56    40.8400       100
10 32 59    40.8600       100
10 32 59    40.8500       100
10 33 03    40.8567      1200
10 33 03    40.8600       100
10 33 04    40.8300       100
10 33 05    40.8600       100
10 33 05    40.8300       300
10 33 12    40.8600       200
10 33 12    40.8600       700
10 33 17    40.8500       100
10 33 17    40.8600       200
10 33 19    40.8600       100
10 33 19    40.8600       100
10 33 19    40.8600       100
10 33 19    40.8700       200
10 33 19    40.8600       100
10 33 19    40.8600       100
10 33 19    40.8600       200
10 33 19    40.8600       100
10 33 19    40.8600       100
10 33 19    40.8500       100
10 33 20    40.8500       100
10 33 20    40.8500       100
10 33 20    40.8400       200
10 33 21    40.8400       300
10 33 22    40.8400       100
10 33 22    40.8400       100
10 33 22    40.8400       100
10 33 22    40.8400       100
10 33 25    40.8400       100
10 33 25    40.8200       100
10 33 25    40.8200       100
10 33 27    40.8200       100
10 33 28    40.8400       100
10 33 28    40.8300       100
10 33 28    40.8500       100
10 33 28    40.8500       100
10 33 28    40.8500       100
10 33 28    40.8500       300
10 33 29    40.8400       100
10 33 29    40.8500       100
10 33 37    40.8500       100
10 33 40    40.8600       100
10 33 48    40.8500       100
10 33 49    40.8500       100
10 33 49    40.8500       190
10 33 53    40.8600       100
10 33 53    40.8600       100
10 33 53    40.8700       100
10 33 53    40.8700       100
10 33 56    40.8700       100
10 33 56    40.8700       500
10 33 56    40.8700       100
10 33 56    40.8700       100
10 33 56    40.8700       100
10 33 57    40.8700       100
10 33 57    40.8700       100
10 33 57    40.8800       100
10 33 57    40.8800       100
10 33 58    40.8700       100
10 34 01    40.8600       200
10 34 01    40.8600       100
10 34 01    40.8700       400
10 34 01    40.8700       100
10 34 01    40.8500       600
10 34 02    40.8500       100
10 34 07    40.8300       300
10 34 08    40.8200       100
10 34 09    40.8200       100
10 34 09    40.8100       100
10 34 09    40.8100       100
10 34 09    40.8200       100
10 34 09    40.8100       100
10 34 09    40.8200       200
10 34 09    40.8200       200
10 34 09    40.8200       100
10 34 09    40.8100       100
10 34 09    40.8000       100
10 34 09    40.8300       100
10 34 09    40.8300       100
10 34 10    40.8020       100
10 34 11    40.8120       100
10 34 12    40.8300       100
10 34 12    40.8300       100
10 34 12    40.8300       100
10 34 12    40.8400       100
10 34 12    40.8400       100
10 34 12    40.8400       100
10 34 13    40.8500       100
10 34 13    40.8500       100
10 34 15    40.8400       100
10 34 15    40.8400       200
10 34 15    40.8300       100
10 34 15    40.8300       100
10 34 16    40.8300       100
10 34 16    40.8100       100
10 34 21    40.8100       100
10 34 23    40.8100       100
10 34 25    40.7800       100
10 34 25    40.7800       100
10 34 25    40.7800       100
10 34 25    40.7900       100
10 34 25    40.7800       100
10 34 31    40.7600       100
10 34 32    40.7600       100
10 34 32    40.7600       100
10 34 33    40.7700       100
10 34 33    40.7700       100
10 34 33    40.7800       100
10 34 33    40.7800       100
10 34 33    40.7800       100
10 34 33    40.7700       100
10 34 33    40.7800       100
10 34 33    40.7800       100
10 34 35    40.7700       100
10 34 35    40.7700       100
10 34 40    40.7500       100
10 34 40    40.7500       100
10 34 40    40.7400       100
10 34 40    40.7300       100
10 34 40    40.7500       100
10 34 40    40.7500       100
10 34 40    40.7500       100
10 34 40    40.7500       100
10 34 40    40.7600       100
10 34 40    40.7600       100
10 34 40    40.7600       100
10 34 40    40.7600       100
10 34 40    40.7500       100
10 34 41    40.7600       100
10 34 41    40.7600       100
10 34 43    40.7700       100
10 34 43    40.7800       100
10 34 43    40.7800       100
10 34 43    40.7700       100
10 34 43    40.7700       100
10 34 43    40.7700       100
10 34 43    40.7800       100
10 34 43    40.7800       100
