date            hpq           vw            eq            sp
20021114       0.049038      0.024065      0.017255      0.024634
20021115       0.000000      0.006037      0.002716      0.006149
20021118      -0.002367     -0.009052     -0.001622     -0.010409
20021119      -0.018387     -0.004524     -0.003086     -0.004021
20021120       0.018127      0.018456      0.015659      0.019415
20021121       0.127003      0.021232      0.018407      0.021452
20021122       0.008425     -0.001959      0.005707     -0.003438
20021125       0.007311      0.003404      0.011775      0.002504
20021126      -0.027994     -0.019729     -0.005681     -0.020978
20021127       0.044800      0.027206      0.021848      0.027986
20021129      -0.005615     -0.002596      0.004977     -0.002727
20021202       0.017967     -0.000056      0.003977     -0.001901
20021203      -0.030257     -0.014827     -0.009906     -0.014745
20021204      -0.044722     -0.003828     -0.004973     -0.003454
20021205      -0.005988     -0.010755     -0.005963     -0.012010
20021206       0.031216      0.005748      0.002654      0.006266
20021209      -0.042485     -0.021667     -0.018128     -0.022176
20021210       0.036051      0.014144      0.008876      0.013957
20021211      -0.024090      0.000959      0.001548      0.000564
20021212       0.029073     -0.002191      0.001730     -0.003724
20021213      -0.009595     -0.013065     -0.009734     -0.013432
20021216       0.024220      0.021640      0.009171      0.023519
20021217       0.002111     -0.007770     -0.005430     -0.008139
20021218      -0.007372     -0.013184     -0.012766     -0.013145
20021219       0.005305     -0.006746     -0.004199     -0.007709
20021220      -0.002111      0.011622      0.004411      0.013005
20021223      -0.012163      0.002607      0.001974      0.001820
20021224      -0.013919     -0.004799      0.001012     -0.005471
20021226      -0.007058     -0.001637      0.002201     -0.003149
20021227      -0.019136     -0.015069     -0.005237     -0.016029
20021230      -0.027871      0.003493     -0.003508      0.004558
20021231      -0.004587      0.001778      0.010114      0.000489
20030102       0.048387      0.030449      0.019650      0.033200
20030103       0.020330     -0.000320      0.002080     -0.000484
20030106       0.058158      0.020190      0.013205      0.022474
20030107       0.015267     -0.006526     -0.001248     -0.006545
20030108      -0.022556     -0.013261     -0.006641     -0.014086
20030109       0.050256      0.018150      0.013169      0.019397
20030110       0.018066      0.000583      0.004003     -0.000011
20030113      -0.023501     -0.001116      0.001845     -0.001412
20030114       0.011788      0.005335      0.007405      0.005830
20030115      -0.016990     -0.012338     -0.002847     -0.014426
20030116      -0.012840     -0.002897      0.000278     -0.003942
20030117      -0.038019     -0.013852     -0.009388     -0.014017
20030121      -0.015601     -0.015337     -0.007848     -0.015702
20030122       0.001057     -0.008956     -0.003619     -0.010432
20030123       0.034301      0.010003      0.006407      0.010224
20030124      -0.043367     -0.026122     -0.013736     -0.029233
20030127      -0.020267     -0.016344     -0.014203     -0.016160
20030128       0.022319      0.011880      0.007776      0.013050
20030129       0.027157      0.006295      0.002176      0.006779
20030130      -0.056506     -0.020064     -0.010819     -0.022849
20030131      -0.043407      0.012650      0.007724      0.013130
20030203       0.004021      0.003556     -0.001581      0.005399
20030204       0.001144     -0.012520     -0.005435     -0.014088
20030205      -0.022286     -0.004542     -0.001873     -0.005435
20030206      -0.004676     -0.006262     -0.004201     -0.006449
20030207      -0.032296     -0.010233     -0.008207     -0.010094
20030210       0.009709      0.006071      0.002065      0.007569
20030211       0.012620     -0.006151     -0.002376     -0.008098
20030212      -0.013650     -0.012213     -0.009056     -0.012687
20030213       0.019856     -0.001802     -0.005069     -0.001600
20030214       0.049558      0.018233      0.007774      0.021435
20030218       0.036537      0.019303      0.012795      0.019500
20030219      -0.034165     -0.006955     -0.004330     -0.007096
20030220       0.003369     -0.007029      0.000068     -0.009501
20030221       0.016788      0.012355      0.007663      0.013224
20030224      -0.023115     -0.016709     -0.009060     -0.018381
20030225       0.024225      0.006276      0.001183      0.007195
20030226      -0.154565     -0.011328     -0.005578     -0.013141
20030227       0.011061      0.011219      0.006534      0.011758
20030228       0.019949      0.004284      0.002400      0.004622
20030303       0.000631     -0.006378     -0.002279     -0.007537
20030304      -0.020177     -0.013830     -0.007087     -0.015357
20030305       0.001287      0.007479     -0.000908      0.009562
20030306      -0.000643     -0.008129     -0.005656     -0.009339
20030307       0.016077      0.006948     -0.000818      0.008259
20030310      -0.019620     -0.022850     -0.013407     -0.025830
20030311      -0.005165     -0.007918     -0.003246     -0.008359
20030312       0.010383      0.002219     -0.002819      0.004321
20030313      -0.036609      0.032064      0.018382      0.034457
20030314       0.044000      0.001452      0.001858      0.001647
20030317       0.052363      0.032611      0.017443      0.035427
20030318       0.020732      0.004914      0.006423      0.004242
20030319       0.013142      0.006767      0.003193      0.008737
20030320       0.012382      0.003057      0.004272      0.001888
20030321       0.019802      0.021169      0.012870      0.022977
20030324      -0.054826     -0.032834     -0.018122     -0.035231
20030325      -0.002417      0.011783      0.009332      0.012161
20030326       0.004240     -0.004861     -0.002183     -0.005476
20030327      -0.008444     -0.000748      0.002096     -0.001644
20030328      -0.011557     -0.004278      0.001637     -0.005780
20030331      -0.043077     -0.015737     -0.004040     -0.017742
20030401       0.004502      0.010752      0.005803      0.012144
20030402       0.023688      0.024910      0.015608      0.026116
20030403       0.023140     -0.004766      0.001672     -0.005052
20030404      -0.003056      0.001565      0.001335      0.002738
20030407      -0.006131      0.002207      0.006788      0.001229
20030408      -0.028377     -0.001734     -0.002761     -0.001864
20030409      -0.024762     -0.011707     -0.002265     -0.014004
20030410       0.013672      0.005247      0.001808      0.006455
20030411      -0.017341     -0.002869     -0.000026     -0.003763
20030414       0.038562      0.017892      0.010061      0.019498
20030415      -0.020138      0.006343      0.005279      0.006303
20030416       0.001285     -0.010233     -0.001028     -0.012236
20030417      -0.018602      0.015188      0.012428      0.015536
20030421       0.006536     -0.000386      0.004999     -0.001757
20030422       0.027922      0.020180      0.012474      0.021704
20030423       0.015161      0.008321      0.009150      0.008394
20030424      -0.016801     -0.008322     -0.001952     -0.008259
20030425       0.003165     -0.012579     -0.003923     -0.013846
20030428       0.016404      0.016854      0.012453      0.017835
20030429       0.024209      0.003243      0.005032      0.003279
20030430      -0.012121      0.000715      0.007256     -0.001002
20030501       0.012270      0.000254      0.003821     -0.000676
20030502       0.009091      0.014884      0.016049      0.015039
20030505       0.009009     -0.000866      0.008763     -0.003795
20030506       0.031548      0.008635      0.008582      0.008461
20030507      -0.006347     -0.004809      0.000447     -0.005105
20030508      -0.007549     -0.009293     -0.003033     -0.010058
20030509       0.014628      0.013520      0.012392      0.014278
20030512       0.004037      0.012279      0.011639      0.012535
20030513      -0.007467     -0.001880      0.003896     -0.002973
20030514       0.008102     -0.001452      0.005048     -0.003205
20030515       0.012055      0.006902      0.007443      0.007868
20030516       0.018151     -0.002009     -0.001224     -0.002504
20030519      -0.059610     -0.022018     -0.010426     -0.024918
20030520       0.010071     -0.000303     -0.000089     -0.001129
20030521       0.052199      0.003956      0.003873      0.004012
20030522       0.028985      0.009078      0.008584      0.009151
20030523       0.001625      0.002715      0.007249      0.001449
20030527       0.010276      0.018613      0.015815      0.019567
20030528       0.037473      0.001873      0.006603      0.001829
20030529      -0.016512     -0.002384      0.006375     -0.003756
20030530       0.023085      0.014911      0.015390      0.014690
20030602       0.028205      0.004387      0.006590      0.003539
20030603       0.000998      0.003594      0.003286      0.004716
20030604       0.048331      0.015284      0.016344      0.015110
20030605       0.040874      0.005793      0.010643      0.003954
20030606       0.005936     -0.003347      0.000103     -0.002404
20030609      -0.022696     -0.012582     -0.007604     -0.011977
20030610       0.004180      0.009568      0.008610      0.009130
20030611      -0.019426      0.013386      0.010952      0.012835
20030612       0.001887      0.001627      0.004598      0.001033
20030613      -0.011770     -0.009962     -0.007079     -0.009915
20030616       0.022392      0.020518      0.011857      0.022385
